order_id,date,region,product,customer_id,quantity,unit_price,revenue,cost
ORD-00609,2024-08-11,Central,Headphones,CUST-0069,8.0,158.74,1269.92,571.46
ORD-00610,2024-04-14,South,Webcam,CUST-0100,15.0,106.3,1594.5,797.25
ORD-00611,2024-10-10,East,Monitor,CUST-0049,6.0,473.88,2843.28,1563.8
ORD-00612,2023-01-10,East,USB Hub,CUST-0069,7.0,32.36,226.52,67.96
ORD-00613,2023-07-02,East,Monitor,CUST-0071,12.0,424.87,5098.44,2804.14
ORD-00614,2023-07-24,South,Mouse,CUST-0064,8.0,48.18,385.44,134.9
ORD-00615,2023-12-31,South,Mouse,CUST-0080,5.0,48.77,243.85,85.35
ORD-00616,2024-07-08,West,External SSD,CUST-0001,2.0,132.53,265.06,132.53
ORD-00617,2023-07-07,Central,Headphones,CUST-0063,15.0,140.11,2101.65,945.74
ORD-00618,2024-05-04,North,USB Hub,CUST-0055,23.0,30.09,692.07,207.62
ORD-00619,2024-12-16,South,Standing Desk,CUST-0016,17.0,592.81,10077.77,5542.77
ORD-00620,2023-04-14,South,Desk Chair,CUST-0075,11.0,335.47,3690.17,1845.09
ORD-00621,2024-04-27,East,Mouse,CUST-0035,16.0,42.88,686.08,240.13
ORD-00622,2024-02-15,West,Webcam,CUST-0047,9.0,93.6,842.4,421.2
ORD-00623,2023-10-04,South,Monitor,CUST-0093,8.0,457.47,3659.76,2012.87
ORD-00624,2023-06-30,South,Standing Desk,CUST-0002,14.0,599.93,8399.02,4619.46
ORD-00625,2023-11-20,Central,USB Hub,CUST-0093,14.0,32.9,460.6,138.18
ORD-00626,2023-06-17,West,Monitor,CUST-0089,2.0,411.59,823.18,452.75
ORD-00627,2023-12-09,North,Standing Desk,CUST-0096,11.0,574.97,6324.67,3478.57
ORD-00628,2024-02-26,East,Webcam,CUST-0003,3.0,90.76,272.28,136.14
ORD-00629,2024-10-26,Central,External SSD,CUST-0084,16.0,108.28,1732.48,866.24
ORD-00630,2024-04-02,Central,Standing Desk,CUST-0100,2.0,578.59,1157.18,636.45
ORD-00631,2023-12-12,South,Keyboard,CUST-0082,14.0,88.35,1236.9,494.76
ORD-00632,2023-12-18,North,Monitor,CUST-0021,10.0,424.82,4248.2,2336.51
ORD-00633,2024-03-31,Central,Desk Chair,CUST-0035,10.0,376.03,3760.3,1880.15
ORD-00634,2023-05-09,South,Keyboard,CUST-0003,8.0,89.13,713.04,285.22
ORD-00635,2024-02-11,North,Mouse,CUST-0022,5.0,39.54,197.7,69.19
ORD-00636,2024-02-11,North,Laptop,CUST-0099,22.0,1295.4,28498.8,18524.22
ORD-00637,2024-02-04,South,Monitor,CUST-0084,10.0,413.46,4134.6,2274.03
ORD-00638,2023-06-24,South,Keyboard,CUST-0068,1.0,73.15,73.15,29.26
ORD-00639,2023-10-06,West,Standing Desk,CUST-0070,19.0,590.07,11211.33,6166.23
ORD-00640,2024-04-12,South,External SSD,CUST-0077,19.0,117.66,2235.54,1117.77
ORD-00641,2023-08-21,East,Standing Desk,CUST-0070,2.0,589.53,1179.06,648.48
ORD-00642,2024-06-19,East,Laptop,CUST-0001,,1143.8,4575.2,2973.88
ORD-00643,2023-01-10,West,Standing Desk,CUST-0039,15.0,653.63,9804.45,5392.45
ORD-00644,2024-02-26,Central,Webcam,CUST-0025,16.0,93.21,1491.36,745.68
ORD-00645,2023-09-27,West,Desk Chair,CUST-0029,3.0,341.84,1025.52,512.76
ORD-00646,2024-10-26,Central,Headphones,CUST-0037,16.0,163.9,2622.4,1180.08
ORD-00647,2023-04-24,South,Keyboard,CUST-0038,15.0,88.0,1320.0,528.0
ORD-00648,2023-06-05,South,Webcam,CUST-0003,2.0,108.39,216.78,108.39
ORD-00649,2024-03-24,East,Headphones,CUST-0017,1.0,137.98,137.98,62.09
ORD-00650,2024-05-25,East,Desk Chair,CUST-0040,9.0,346.19,3115.71,1557.86
ORD-00651,2024-02-06,South,Laptop,CUST-0035,3.0,1215.55,3646.65,2370.32
ORD-00652,2023-05-05,East,Desk Chair,CUST-0002,6.0,337.9,2027.4,1013.7
ORD-00653,2023-04-07,North,Mouse,CUST-0059,22.0,47.24,1039.28,363.75
ORD-00654,2024-10-06,East,Webcam,CUST-0021,1.0,101.97,101.97,50.98
ORD-00655,2024-01-05,West,Headphones,CUST-0026,2.0,166.36,332.72,149.72
ORD-00656,2023-06-21,West,Webcam,CUST-0002,9.0,97.41,876.69,438.34
ORD-00657,2024-05-01,North,External SSD,CUST-0089,26.0,107.58,2797.08,1398.54
ORD-00658,2024-09-25,West,Monitor,CUST-0088,12.0,508.16,6097.92,3353.86
ORD-00659,2023-06-07,North,Webcam,CUST-0083,23.0,103.31,2376.13,1188.07
ORD-00660,2023-07-17,Central,Webcam,CUST-0057,1.0,100.39,100.39,50.2
ORD-00661,2024-03-24,North,Standing Desk,CUST-0091,23.0,563.05,12950.15,7122.58
ORD-00662,2023-11-28,South,USB Hub,CUST-0045,15.0,32.64,489.6,146.88
ORD-00663,2024-06-27,Central,Keyboard,CUST-0009,4.0,83.71,334.84,133.94
ORD-00664,2024-10-15,West,Laptop,CUST-0100,18.0,1156.46,20816.28,13530.58
ORD-00665,2023-11-25,East,External SSD,CUST-0031,2.0,125.7,251.4,125.7
ORD-00666,2024-07-18,Central,Standing Desk,CUST-0099,4.0,620.35,2481.4,1364.77
ORD-00667,2024-11-05,North,Monitor,CUST-0067,3.0,388.41,1165.23,640.88
ORD-00668,2024-05-12,North,Mouse,CUST-0014,9.0,39.58,356.22,124.68
ORD-00669,2024-12-19,West,USB Hub,CUST-0080,20.0,32.44,648.8,194.64
ORD-00670,2024-11-02,North,Laptop,CUST-0027,20.0,1354.23,27084.6,17604.99
ORD-00671,2024-03-01,North,Webcam,CUST-0072,15.0,103.39,1550.85,775.42
ORD-00672,2023-03-14,Central,Laptop,CUST-0094,9.0,1048.06,9432.54,6131.15
ORD-00673,2024-01-30,North,Mouse,CUST-0069,9.0,40.86,367.74,128.71
ORD-00674,2024-07-25,South,USB Hub,CUST-0096,14.0,37.58,526.12,157.84
ORD-00675,2023-06-20,West,Desk Chair,CUST-0014,6.0,355.25,2131.5,1065.75
ORD-00676,2023-12-27,Central,External SSD,CUST-0057,9.0,121.8,1096.2,548.1
ORD-00677,2023-11-28,West,Desk Chair,CUST-0093,22.0,322.78,7101.16,3550.58
ORD-00678,2024-04-08,Central,Headphones,CUST-0047,13.0,170.69,18290.17,998.54
ORD-00679,2023-11-06,North,USB Hub,CUST-0018,1.0,32.9,32.9,9.87
ORD-00680,2024-06-07,North,Headphones,CUST-0071,23.0,153.18,3523.14,1585.41
ORD-00681,2023-05-22,West,Webcam,CUST-0020,9.0,91.21,820.89,410.44
ORD-00682,2024-02-14,East,Monitor,CUST-0074,15.0,506.41,7596.15,4177.88
ORD-00683,2024-12-07,West,Keyboard,CUST-0063,20.0,93.15,1863.0,745.2
ORD-00684,2023-03-22,North,External SSD,CUST-0049,2.0,135.19,270.38,135.19
ORD-00685,2023-08-21,West,Desk Chair,CUST-0016,22.0,395.01,8690.22,4345.11
ORD-00686,2023-02-12,North,Headphones,CUST-0068,14.0,151.8,2125.2,956.34
ORD-00687,2024-11-20,South,Keyboard,CUST-0007,13.0,97.01,1261.13,504.45
ORD-00688,2023-10-24,North,Mouse,CUST-0056,16.0,40.25,644.0,225.4
ORD-00689,2023-09-26,North,USB Hub,CUST-0052,3.0,33.93,101.79,30.54
ORD-00690,2023-07-22,South,Standing Desk,CUST-0072,16.0,581.16,9298.56,5114.21
ORD-00691,2023-03-15,Central,Mouse,CUST-0032,8.0,48.74,389.92,136.47
ORD-00692,2024-02-28,North,Monitor,CUST-0086,18.0,431.81,7772.58,4274.92
ORD-00693,2023-12-25,North,Headphones,CUST-0022,26.0,164.47,4276.22,1924.3
ORD-00694,2023-07-24,West,Laptop,CUST-0030,13.0,1076.16,13990.08,9093.55
ORD-00695,2023-06-01,North,Mouse,CUST-0080,13.0,38.44,499.72,174.9
ORD-00696,2023-12-06,West,Standing Desk,CUST-0003,7.0,643.2,4502.4,2476.32
ORD-00697,2024-09-29,East,USB Hub,CUST-0062,4.0,37.05,148.2,44.46
ORD-00698,2023-06-24,Central,Laptop,CUST-0033,1.0,1122.24,1122.24,729.46
ORD-00699,2023-01-09,North,Standing Desk,CUST-0084,3.0,579.96,1739.88,956.93
ORD-00700,2023-10-27,East,Monitor,CUST-0003,10.0,413.71,4137.1,2275.41
ORD-00701,2024-09-03,North,Webcam,CUST-0063,23.0,83.26,1914.98,957.49
ORD-00702,2023-09-11,Central,Laptop,CUST-0006,15.0,1129.77,16946.55,11015.26
ORD-00703,2023-12-27,North,Webcam,CUST-0088,15.0,98.57,1478.55,739.27
ORD-00704,2024-10-02,Central,Headphones,CUST-0008,8.0,167.04,1336.32,601.34
ORD-00705,2023-08-19,North,USB Hub,CUST-0036,6.0,33.34,200.04,60.01
ORD-00706,2024-09-19,West,USB Hub,CUST-0087,8.0,34.13,273.04,81.91
ORD-00707,2024-04-04,East,External SSD,CUST-0043,14.0,106.74,1494.36,747.18
ORD-00708,2024-12-06,South,Keyboard,CUST-0040,17.0,95.44,1622.48,648.99
ORD-00709,2023-11-22,South,External SSD,CUST-0021,3.0,122.06,366.18,183.09
ORD-00710,2023-01-31,East,Keyboard,CUST-0094,8.0,94.69,757.52,303.01
ORD-00711,2023-07-12,West,Headphones,CUST-0020,4.0,133.42,533.68,240.16
ORD-00712,2024-08-03,Central,Headphones,CUST-0078,18.0,137.89,2482.02,1116.91
ORD-00713,2024-05-03,East,Monitor,CUST-0089,4.0,450.31,1801.24,990.68
ORD-00714,2024-05-18,East,Keyboard,CUST-0050,12.0,75.76,909.12,363.65
ORD-00715,2023-08-16,North,Headphones,CUST-0053,9.0,161.6,1454.4,654.48
ORD-00716,2024-12-05,West,External SSD,CUST-0063,12.0,133.2,1598.4,799.2
ORD-00717,2024-01-25,North,External SSD,CUST-0095,14.0,116.19,1626.66,813.33
ORD-00718,2024-12-22,Central,USB Hub,CUST-0083,1.0,35.22,35.22,10.57
ORD-00719,2024-07-04,North,Mouse,CUST-0067,16.0,51.53,824.48,288.57
ORD-00720,2024-03-26,North,Mouse,CUST-0038,16.0,50.19,803.04,281.06
ORD-00721,2024-09-19,South,Desk Chair,CUST-0038,2.0,369.95,739.9,369.95
ORD-00722,2024-05-27,West,Monitor,CUST-0093,4.0,406.77,1627.08,894.89
ORD-00723,2024-02-28,Central,Keyboard,CUST-0051,9.0,83.75,753.75,301.5
ORD-00724,2023-09-14,South,Standing Desk,CUST-0012,11.0,634.51,6979.61,3838.79
ORD-00725,2024-12-24,North,Monitor,CUST-0015,19.0,468.1,8893.9,4891.65
ORD-00726,2024-01-23,Central,External SSD,CUST-0021,16.0,115.7,1851.2,925.6
ORD-00727,2023-05-29,Central,Keyboard,CUST-0021,5.0,91.86,459.3,183.72
ORD-00728,2023-07-05,West,Headphones,CUST-0081,,167.93,671.72,302.27
ORD-00729,2024-05-24,East,Laptop,CUST-0059,12.0,1215.66,206840.96,9482.15
ORD-00730,2024-02-24,Central,Standing Desk,CUST-0059,13.0,524.29,6815.77,3748.67
ORD-00731,2024-10-05,Central,Headphones,CUST-0080,16.0,164.41,2630.56,1183.75
ORD-00732,2023-05-29,North,Webcam,CUST-0005,2.0,99.76,199.52,99.76
ORD-00733,2024-03-02,North,Laptop,CUST-0014,7.0,1078.08,7546.56,4905.26
ORD-00734,2023-07-01,Central,External SSD,CUST-0072,13.0,128.98,1676.74,838.37
ORD-00735,2024-01-24,East,Webcam,CUST-0048,2.0,102.37,204.74,102.37
ORD-00736,2024-12-12,West,Keyboard,CUST-0016,9.0,80.64,725.76,290.3
ORD-00737,2023-04-22,South,External SSD,CUST-0008,19.0,128.27,2437.13,1218.57
ORD-00738,2023-10-22,West,External SSD,CUST-0091,15.0,123.92,1858.8,929.4
ORD-00739,2024-09-21,Central,Webcam,CUST-0017,17.0,94.9,1613.3,806.65
ORD-00740,2024-12-26,South,External SSD,CUST-0030,10.0,137.25,11210.45,686.25
ORD-00741,2024-02-29,North,Mouse,CUST-0079,18.0,38.86,699.48,244.82
ORD-00742,2023-07-26,South,Laptop,CUST-0082,10.0,1111.59,11115.9,7225.34
ORD-00743,2023-01-07,Central,Webcam,CUST-0099,3.0,100.3,300.9,150.45
ORD-00744,2023-07-18,Central,Laptop,CUST-0023,9.0,1320.18,11881.62,7723.05
ORD-00745,2023-05-20,West,Laptop,CUST-0083,17.0,1075.94,18290.98,11889.14
ORD-00746,2023-02-27,East,Standing Desk,CUST-0053,13.0,563.88,7330.44,4031.74
ORD-00747,2024-08-14,Central,Laptop,CUST-0027,9.0,1307.83,11770.47,7650.81
ORD-00748,2023-12-14,South,Headphones,CUST-0004,13.0,155.69,2023.97,910.79
ORD-00749,2023-04-30,West,Keyboard,CUST-0077,11.0,90.23,992.53,397.01
ORD-00750,2023-09-01,West,Monitor,CUST-0064,13.0,443.51,5765.63,3171.1
ORD-00751,2024-01-19,East,Keyboard,CUST-0015,1.0,92.08,92.08,36.83
ORD-00752,2023-06-07,North,Standing Desk,CUST-0065,9.0,571.22,5140.98,2827.54
ORD-00753,2023-04-11,East,Webcam,CUST-0019,13.0,100.04,1300.52,650.26
ORD-00754,2024-06-18,West,Desk Chair,CUST-0092,4.0,297.93,1191.72,595.86
ORD-00755,2024-04-23,Central,Monitor,CUST-0043,1.0,396.42,396.42,218.03
ORD-00756,2023-11-16,North,External SSD,CUST-0098,9.0,113.55,1021.95,510.97
ORD-00757,2023-05-01,East,Standing Desk,CUST-0086,7.0,536.88,3758.16,2066.99
ORD-00758,2023-04-15,Central,USB Hub,CUST-0066,6.0,35.45,212.7,63.81
ORD-00759,2023-06-25,East,External SSD,CUST-0032,2.0,113.21,226.42,113.21
ORD-00760,2024-04-27,North,Keyboard,CUST-0004,2.0,74.95,149.9,59.96
ORD-00761,2024-10-06,South,External SSD,CUST-0076,15.0,124.19,1862.85,931.42
ORD-00762,2024-04-21,Central,Monitor,CUST-0097,17.0,400.29,6804.93,3742.71
ORD-00763,2023-11-14,West,Monitor,CUST-0059,16.0,446.02,7136.32,3924.98
ORD-00764,2024-02-06,Central,Headphones,CUST-0047,5.0,158.98,794.9,357.7
ORD-00765,2023-01-31,East,Standing Desk,CUST-0063,2.0,595.56,1191.12,655.12
ORD-00766,2023-12-23,South,Headphones,CUST-0099,20.0,153.36,3067.2,1380.24
ORD-00767,2024-10-27,North,Webcam,CUST-0072,3.0,103.33,309.99,155.0
ORD-00768,2023-09-07,West,Mouse,CUST-0080,19.0,40.4,767.6,268.66
ORD-00769,2024-03-21,South,External SSD,CUST-0056,19.0,130.34,2476.46,1238.23
ORD-00770,2023-04-28,North,External SSD,CUST-0063,24.0,123.46,2963.04,1481.52
ORD-00771,2024-02-20,West,Keyboard,CUST-0040,3.0,87.51,262.53,105.01
ORD-00772,2024-10-22,West,Webcam,CUST-0064,2.0,83.33,166.66,83.33
ORD-00773,2023-06-02,North,Keyboard,CUST-0085,19.0,85.8,1630.2,652.08
ORD-00774,2023-11-21,South,Mouse,CUST-0088,10.0,45.95,459.5,160.82
ORD-00775,2024-08-19,West,Webcam,CUST-0012,1.0,98.18,98.18,49.09
ORD-00776,2024-07-16,East,Laptop,CUST-0048,1.0,1020.3,1020.3,663.19
ORD-00777,2023-08-29,North,Headphones,CUST-0004,18.0,159.1,2863.8,1288.71
ORD-00778,2024-03-21,West,Desk Chair,CUST-0049,19.0,319.68,6073.92,3036.96
ORD-00779,2024-03-03,Central,Desk Chair,CUST-0047,4.0,327.79,1311.16,655.58
ORD-00780,2023-01-17,North,Monitor,CUST-0083,6.0,479.88,2879.28,1583.6
ORD-00781,2024-10-19,South,Monitor,CUST-0018,14.0,498.62,6980.68,3839.37
ORD-00782,2024-04-10,West,External SSD,CUST-0024,18.0,117.27,2110.86,1055.43
ORD-00783,2024-09-11,South,Keyboard,CUST-0055,1.0,86.99,86.99,34.8
ORD-00784,2024-07-13,Central,Headphones,CUST-0053,17.0,144.01,2448.17,1101.68
ORD-00785,2024-05-08,East,Monitor,CUST-0075,2.0,401.68,803.36,441.85
ORD-00786,2023-03-22,East,Standing Desk,CUST-0067,13.0,670.18,8712.34,4791.79
ORD-00787,2023-11-16,North,USB Hub,CUST-0075,26.0,30.3,787.8,236.34
ORD-00788,2024-04-25,West,Standing Desk,CUST-0066,20.0,642.09,12841.8,7062.99
ORD-00789,2023-02-06,East,Headphones,CUST-0022,16.0,161.22,2579.52,1160.78
ORD-00790,2023-06-23,North,Standing Desk,CUST-0075,24.0,519.29,12462.96,6854.63
ORD-00791,2024-05-11,Central,Laptop,CUST-0037,2.0,1065.66,2131.32,1385.36
ORD-00792,2023-10-15,East,Keyboard,CUST-0079,7.0,94.13,5785.79,263.56
ORD-00793,2024-04-02,Central,Keyboard,CUST-0085,10.0,92.85,928.5,371.4
ORD-00794,2023-02-03,West,Keyboard,CUST-0068,12.0,97.34,1168.08,467.23
ORD-00795,2024-02-27,South,Standing Desk,CUST-0097,13.0,552.83,7186.79,3952.73
ORD-00796,2023-12-20,South,External SSD,CUST-0094,2.0,125.12,250.24,125.12
ORD-00797,2024-05-02,South,Standing Desk,CUST-0052,10.0,595.73,5957.3,3276.52
ORD-00798,2024-12-23,South,Desk Chair,CUST-0088,13.0,347.33,4515.29,2257.64
ORD-00799,2024-01-27,North,Headphones,CUST-0058,14.0,170.78,2390.92,1075.91
ORD-00800,2024-09-17,Central,Webcam,CUST-0056,8.0,90.3,722.4,361.2
ORD-00801,2024-11-22,Central,Desk Chair,CUST-0060,7.0,374.6,2622.2,1311.1
ORD-00802,2024-07-14,East,Keyboard,CUST-0041,1.0,89.41,89.41,35.76
ORD-00803,2024-12-02,North,USB Hub,CUST-0014,19.0,33.44,635.36,190.61
ORD-00804,2023-04-05,North,Laptop,CUST-0080,2.0,1357.86,2715.72,1765.22
ORD-00805,2023-05-03,Central,Monitor,CUST-0091,2.0,498.12,996.24,547.93
ORD-00806,2024-12-13,Central,Keyboard,CUST-0015,5.0,78.71,393.55,157.42
ORD-00807,2024-03-13,West,Headphones,CUST-0099,12.0,139.08,1668.96,751.03
ORD-00808,2023-12-07,North,Desk Chair,CUST-0050,2.0,324.62,649.24,324.62
ORD-00809,2024-09-16,North,Standing Desk,CUST-0026,16.0,542.12,8673.92,4770.66
ORD-00810,2024-10-20,West,Mouse,CUST-0079,4.0,50.57,202.28,70.8
ORD-00811,2023-09-14,North,Monitor,CUST-0074,19.0,385.03,7315.57,4023.56
ORD-00812,2024-02-04,North,Laptop,CUST-0086,11.0,1074.58,11820.38,7683.25
ORD-00813,2024-05-17,North,USB Hub,CUST-0091,20.0,34.33,686.6,205.98
ORD-00814,2023-01-04,North,USB Hub,CUST-0029,16.0,39.77,636.32,190.9
ORD-00815,2023-12-08,Central,USB Hub,CUST-0046,9.0,33.96,305.64,91.69
ORD-00816,2023-12-15,North,Webcam,CUST-0069,3.0,104.72,314.16,157.08
ORD-00817,2023-02-10,South,Keyboard,CUST-0071,13.0,89.1,1158.3,463.32
ORD-00818,2023-03-28,North,Webcam,CUST-0063,19.0,101.71,1932.49,966.24
ORD-00819,2024-02-03,Central,Mouse,CUST-0063,2.0,48.95,97.9,34.27
ORD-00820,2023-12-14,West,Laptop,CUST-0005,2.0,1141.58,2283.16,1484.05
ORD-00821,2024-11-25,South,USB Hub,CUST-0059,18.0,31.31,563.58,169.07
ORD-00822,2024-10-31,North,Keyboard,CUST-0063,1.0,84.27,84.27,33.71
ORD-00823,2024-10-09,South,Laptop,CUST-0023,2.0,1345.68,2691.36,1749.38
ORD-00824,2023-03-07,Central,Keyboard,CUST-0076,3.0,75.16,225.48,90.19
ORD-00825,2023-12-12,North,Mouse,CUST-0055,16.0,42.63,682.08,238.73
ORD-00826,2023-02-16,South,Webcam,CUST-0028,19.0,85.69,1628.11,814.05
ORD-00827,2024-01-14,West,Keyboard,CUST-0090,19.0,76.46,1452.74,581.1
ORD-00828,2024-09-19,South,Monitor,CUST-0081,,487.48,72300.13,3485.48
ORD-00829,2024-10-29,South,Monitor,CUST-0091,19.0,502.23,9542.37,5248.3
ORD-00830,2023-05-27,West,Keyboard,CUST-0027,9.0,85.59,770.31,308.12
ORD-00831,2023-07-04,Central,Laptop,CUST-0077,14.0,1240.34,17364.76,11287.09
ORD-00832,2023-01-05,East,Webcam,CUST-0054,14.0,87.47,1224.58,612.29
ORD-00833,2024-07-06,North,External SSD,CUST-0047,22.0,109.89,2417.58,1208.79
ORD-00834,2023-04-26,East,Laptop,CUST-0025,4.0,1266.69,5066.76,3293.39
ORD-00835,2023-02-14,South,Keyboard,CUST-0086,2.0,88.69,177.38,70.95
ORD-00836,2024-04-09,East,External SSD,CUST-0098,1.0,105.76,105.76,52.88
ORD-00837,2024-06-11,South,Laptop,CUST-0063,4.0,1045.51,4182.04,2718.33
ORD-00838,2023-07-23,Central,Webcam,CUST-0054,9.0,87.31,785.79,392.89
ORD-00839,2024-01-20,South,Desk Chair,CUST-0026,8.0,305.22,2441.76,1220.88
ORD-00840,2024-09-16,West,Keyboard,CUST-0028,16.0,76.79,1228.64,491.46
ORD-00841,2023-07-27,South,Webcam,CUST-0035,11.0,84.38,928.18,464.09
ORD-00842,2024-04-14,South,Monitor,CUST-0060,14.0,405.61,5678.54,3123.2
ORD-00843,2024-09-18,Central,Keyboard,CUST-0082,5.0,86.99,434.95,173.98
ORD-00844,2023-08-10,West,USB Hub,CUST-0063,20.0,34.72,694.4,208.32
ORD-00845,2023-12-02,West,Mouse,CUST-0032,15.0,46.07,691.05,241.87
ORD-00846,2024-03-03,South,External SSD,CUST-0001,2.0,103.44,206.88,103.44
ORD-00847,2024-02-08,North,Desk Chair,CUST-0068,20.0,382.52,7650.4,3825.2
ORD-00848,2024-07-25,West,Mouse,CUST-0011,1.0,47.61,47.61,16.66
ORD-00849,2024-10-25,East,Headphones,CUST-0031,2.0,128.22,256.44,115.4
ORD-00850,2024-08-20,West,External SSD,CUST-0096,1.0,137.15,137.15,68.58
ORD-00851,2024-10-03,West,Keyboard,CUST-0048,16.0,90.2,17882.89,577.28
ORD-00852,2023-10-31,East,USB Hub,CUST-0005,11.0,37.66,414.26,124.28
ORD-00853,2023-03-24,Central,Mouse,CUST-0088,18.0,50.14,902.52,315.88
ORD-00854,2024-01-28,East,Laptop,CUST-0015,9.0,1187.53,10687.77,6947.05
ORD-00855,2024-12-27,Central,Monitor,CUST-0072,6.0,401.18,2407.08,1323.89
ORD-00856,2023-08-03,West,External SSD,CUST-0090,8.0,113.54,908.32,454.16
ORD-00857,2023-03-06,West,Headphones,CUST-0007,13.0,143.04,1859.52,836.78
ORD-00858,2024-06-28,North,Standing Desk,CUST-0091,23.0,671.9,15453.7,8499.53
ORD-00859,2023-03-31,North,Mouse,CUST-0059,3.0,43.52,130.56,45.7
ORD-00860,2023-10-10,North,Monitor,CUST-0022,5.0,476.61,2383.05,1310.68
ORD-00861,2024-03-02,Central,Laptop,CUST-0038,16.0,1355.42,21686.72,14096.37
ORD-00862,2023-03-06,North,Headphones,CUST-0025,1.0,166.73,166.73,75.03
ORD-00863,2023-12-18,East,Desk Chair,CUST-0075,8.0,348.55,2788.4,1394.2
ORD-00864,2023-11-08,Central,Standing Desk,CUST-0059,17.0,533.75,9073.75,4990.56
ORD-00865,2024-01-16,East,Mouse,CUST-0062,8.0,48.64,389.12,136.19
ORD-00866,2023-06-14,West,Keyboard,CUST-0080,19.0,79.52,1510.88,604.35
ORD-00867,2023-04-30,South,Keyboard,CUST-0031,2.0,97.59,195.18,78.07
ORD-00868,2024-07-29,East,Keyboard,CUST-0027,1.0,89.22,89.22,35.69
ORD-00869,2024-06-30,West,USB Hub,CUST-0021,11.0,31.03,341.33,102.4
ORD-00870,2023-06-09,South,Standing Desk,CUST-0041,1.0,684.63,684.63,376.55
ORD-00871,2024-08-10,East,Standing Desk,CUST-0038,4.0,653.92,2615.68,1438.62
ORD-00872,2024-05-05,East,Monitor,CUST-0094,1.0,401.32,401.32,220.73
ORD-00873,2024-04-01,West,External SSD,CUST-0029,13.0,105.33,1369.29,684.64
ORD-00874,2023-10-12,Central,USB Hub,CUST-0029,6.0,29.99,179.94,53.98
ORD-00875,2023-07-19,North,USB Hub,CUST-0051,20.0,33.09,661.8,198.54
ORD-00876,2024-03-13,East,Desk Chair,CUST-0019,9.0,338.04,31684.48,1521.18
ORD-00877,2023-08-09,West,USB Hub,CUST-0012,16.0,37.54,600.64,180.19
ORD-00878,2024-02-29,South,Desk Chair,CUST-0094,5.0,385.23,1926.15,963.08
ORD-00879,2023-12-10,East,Standing Desk,CUST-0068,2.0,677.97,1355.94,745.77
ORD-00880,2023-10-07,North,Desk Chair,CUST-0082,18.0,315.86,5685.48,2842.74
ORD-00881,2024-01-26,South,Mouse,CUST-0024,10.0,45.73,457.3,160.05
ORD-00882,2024-07-26,Central,Headphones,CUST-0064,13.0,137.6,1788.8,804.96
ORD-00883,2024-10-31,East,Standing Desk,CUST-0016,8.0,585.09,4680.72,2574.4
ORD-00884,2023-10-11,South,Laptop,CUST-0016,16.0,1377.96,22047.36,14330.78
ORD-00885,2024-03-22,Central,Standing Desk,CUST-0073,8.0,623.04,4984.32,2741.38
ORD-00886,2024-08-12,North,Webcam,CUST-0066,1.0,104.84,104.84,52.42
ORD-00887,2023-05-19,East,Standing Desk,CUST-0089,9.0,539.4,4854.6,2670.03
ORD-00888,2023-10-26,East,Laptop,CUST-0038,13.0,1250.02,16250.26,10562.67
ORD-00889,2023-06-21,South,Monitor,CUST-0077,18.0,426.05,7668.9,4217.9
ORD-00890,2024-12-15,East,Headphones,CUST-0088,9.0,131.81,1186.29,533.83
ORD-00891,2023-10-16,North,Keyboard,CUST-0067,15.0,92.11,1381.65,552.66
ORD-00892,2023-06-08,South,Monitor,CUST-0028,17.0,412.35,7009.95,3855.47
ORD-00893,2024-12-30,Central,USB Hub,CUST-0069,16.0,37.12,593.92,178.18
ORD-00894,2023-01-18,North,Monitor,CUST-0017,20.0,429.51,8590.2,4724.61
ORD-00895,2023-12-17,West,External SSD,CUST-0067,6.0,127.56,765.36,382.68
ORD-00896,2023-05-26,South,Keyboard,CUST-0089,8.0,80.09,640.72,256.29
ORD-00897,2023-01-20,West,Monitor,CUST-0010,17.0,484.74,8240.58,4532.32
ORD-00898,2024-04-25,Central,External SSD,CUST-0008,3.0,134.71,404.13,202.06
ORD-00899,2024-09-08,North,Monitor,CUST-0016,9.0,461.83,4156.47,2286.06
ORD-00900,2023-10-12,North,Monitor,CUST-0019,24.0,429.46,10307.04,5668.87
ORD-00901,2024-08-06,Central,Mouse,CUST-0065,2.0,39.59,79.18,27.71
ORD-00902,2023-06-25,South,Mouse,CUST-0037,18.0,38.31,689.58,241.35
ORD-00903,2024-12-15,Central,Standing Desk,CUST-0047,17.0,543.32,9236.44,5080.04
ORD-00904,2023-08-08,East,Desk Chair,CUST-0055,13.0,321.39,4178.07,2089.03
ORD-00905,2024-06-16,North,Standing Desk,CUST-0015,6.0,599.25,3595.5,1977.53
ORD-00906,2024-05-20,North,Monitor,CUST-0042,5.0,434.45,2172.25,1194.74
ORD-00907,2024-02-22,West,Mouse,CUST-0071,11.0,51.55,567.05,198.47
ORD-00908,2023-01-14,West,Webcam,CUST-0023,17.0,99.9,1698.3,849.15
ORD-00909,2024-02-09,North,Monitor,CUST-0019,16.0,476.33,7621.28,4191.7
ORD-00910,2023-07-23,South,Monitor,CUST-0047,11.0,409.54,4504.94,2477.72
ORD-00911,2024-05-26,South,Desk Chair,CUST-0093,9.0,377.81,3400.29,1700.14
ORD-00912,2024-11-13,West,Webcam,CUST-0061,22.0,107.83,2372.26,1186.13
